Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Syrian Arab Republic,SYR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.198402534,2.788601917,1.07102213,-25.93119232,-22.49521229,-3.949252935,0.146192502,-5.216546919,-0.823278239,-0.442849729,-2.630992159,-3.422727083,-1.321411654,..,..
Syrian Arab Republic,SYR,Population density (people per sq. km of land area),EN.POP.DNST,118.8587454,121.64441,123.7855089,123.1039427,117.0605075,109.3080216,104.5862768,103.274258,103.3783859,105.2848826,109.4497141,113.1220117,116.1268148,..,..
Syrian Arab Republic,SYR,Population growth (annual %),SP.POP.GROW,1.631216625,2.311188609,1.744818462,-0.552123973,-5.03381016,-6.852117676,-4.415743721,-1.262419689,0.100775749,1.827393798,3.87953676,3.300177355,2.621583957,3.68690356,4.859655277
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,21827220,22337563,22730733,22605577,21495821,20072232,19205178,18964252,18983373,19333463,20098251,20772595,21324367,22125249,23227014
Syrian Arab Republic,SYR,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,16.5,..,..,..,..,..,..,..,..,..,..,..,..,67,..
Syrian Arab Republic,SYR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1.2,..,..,..,..,..,..,..,..,..,..,..,..,24.8,..
Syrian Arab Republic,SYR,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,0,..,..,..,..,..,..,..,..,..,..,..,..,5.9,..
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,4721890900,4746389532,5422442166,5413544659,6021732977,6393318262,5755461035,6071170959,6387422518,7029300383,6992700101,7400284168,8342243646,8169476149,9171261835
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.453823994,5.854352693,5.823252239,6.30269542,5.824265834,5.633240217,5.468031293,4.214895609,4.008133262,4.79506027,4.922925917,1.992155019,5.990876104,5.759542515,6.407922156
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,737.9541133,722.2298014,803.4828432,781.5547749,847.3879715,877.1929606,770.1438074,792.4409914,813.3947872,873.565403,848.310125,876.5429724,964.99811,923.2403712,1012.973873
Togo,TGO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.550879945,3.064081853,3.050654906,3.571506815,3.14979486,2.99321468,2.859340497,1.655892692,1.472549302,2.270032807,2.422840816,-0.417772638,3.51118001,3.322890762,3.997413061
Togo,TGO,Population density (people per sq. km of land area),EN.POP.DNST,117.6433903,120.8283692,124.0792793,127.3512594,130.6532267,134.0022614,137.4007906,140.8596065,144.3793896,147.944089,151.5553227,155.2230189,158.941515,..,..
Togo,TGO,Population growth (annual %),SP.POP.GROW,2.791410472,2.671316938,2.654960815,2.60283805,2.559759808,2.530998735,2.504545741,2.48615624,2.468078884,2.438994035,2.411629916,2.391219022,2.367338962,2.330910384,2.291400607
Togo,TGO,"Population, total",SP.POP.TOTL,6398624,6571855,6748672,6926635,7106229,7288383,7473229,7661354,7852795,8046679,8243094,8442580,8644829,8848699,9053799
Togo,TGO,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,79.1,..,..,..,77.4,..,..,56.9,..,..,58.8,..,..
Togo,TGO,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,58.9,..,..,..,54.7,..,..,28.4,..,..,26.6,..,..
Togo,TGO,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..,..,..,..,..,..,..,..,37.6,..,..,..,..,..,..
Togo,TGO,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..,..,26.7,..,..,..,23.5,..,..,8.5,..,..,7.1,..,..
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,25127805567,26673441431,27871725241,27305915911,28915786517,32612397257,32387183730,29203988696,30744473841,32927025620,35348155095,37600368240,40529788744,45565333216,49272882214
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.801517349,5.637611637,9.391655493,3.837455606,3.586905826,5.106307325,5.18785986,4.781000293,3.131405517,6.303923783,6.438745033,2.951306422,3.536580341,4.588021922,5.231874106
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,799.9296321,824.7376711,837.0958842,796.7111394,819.7578673,897.5097286,864.1800593,753.6844055,766.177604,793.1280822,823.0247329,846.7672026,883.8920262,964.3541465,1014.213978
Uganda,UGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.73251034,2.602544561,6.257298379,0.875761039,0.649426228,2.031585586,1.98592377,1.344186747,-0.412239332,2.749030461,2.885708922,-0.423316497,0.264400772,1.498371651,2.345070129
Uganda,UGA,Population density (people per sq. km of land area),EN.POP.DNST,157.2119514,161.2892879,166.0469679,170.9220776,175.9104827,181.211545,186.9008378,193.2390734,200.1151257,207.0386744,214.1885099,221.447292,228.6743367,..,..
Uganda,UGA,Population growth (annual %),SP.POP.GROW,2.915656395,2.915174544,2.90711158,2.893707869,2.876747879,2.968986073,3.091309156,3.334994747,3.496468466,3.401277959,3.395090564,3.332808745,3.211427904,2.99862764,2.781609605
Uganda,UGA,"Population, total",SP.POP.TOTL,31412520,32341728,33295738,34273295,35273570,36336539,37477356,38748299,40127085,41515395,42949080,44404611,45853778,47249585,48582334
Uganda,UGA,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,74.8,..,..,68.8,..,..,..,71.3,..,..,71.8,..,..,..,..
Uganda,UGA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,45.9,..,..,37.5,..,..,..,42.9,..,..,42.1,..,..,..,..
Uganda,UGA,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..,..,..,..,..,..,..,57.2,..,..,..,..,..,..,..
Uganda,UGA,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,15.3,..,..,11.3,..,..,..,13.8,..,..,13.6,..,..,..,..
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,25130278213,30906749533,32726417878,35401331610,40415233436,43228585321,42444490074,31317825274,26842229045,21606160663,..,..,..,..,..
"Yemen, Rep.",YEM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.866229516,7.70230704,-12.7148969,2.392990209,4.823519067,-0.188690232,-27.99454625,-9.375123818,-5.071795639,0.752447588,..,..,..,..,..
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,1045.805578,1249.063085,1284.617635,1349.99061,1497.747941,1557.601406,1488.416289,1069.817009,893.7165009,701.7148647,693.8165076,626.3091689,583.8490413,698.85035,533.3671235
"Yemen, Rep.",YEM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.837999511,4.592944574,-15.22174041,-0.526827926,1.868808284,-2.955389297,-29.9217613,-11.72001834,-7.475113134,-1.721734758,..,..,..,..,..
"Yemen, Rep.",YEM,Population density (people per sq. km of land area),EN.POP.DNST,45.5131712,46.86619694,48.25200295,49.66833532,51.10896831,52.56606247,54.0116768,55.44633597,56.88654469,58.31867909,59.75091577,61.1475008,62.46877853,..,..
"Yemen, Rep.",YEM,Population growth (annual %),SP.POP.GROW,2.958855267,2.929490705,2.914067083,2.893027486,2.859237315,2.811072429,2.712954898,2.621537323,2.564320678,2.486359789,2.426207929,2.310447397,2.137789701,2.144628421,2.210656009
"Yemen, Rep.",YEM,"Population, total",SP.POP.TOTL,24029589,24743946,25475610,26223391,26984002,27753304,28516545,29274002,30034389,30790513,31546691,32284046,32981641,33696614,34449825
"Yemen, Rep.",YEM,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,54.4,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,19.8,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..,..,..,..,48.5,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..,..,..,..,..,4.8,..,..,..,..,..,..,..,..,..
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,
Last Updated: 09/19/2024,,,,,,,,,,,,,,,,,,
